congress,party,major,state,count
93,D,Agriculture,AL,1
93,D,Agriculture,AR,18
93,D,Agriculture,AZ,1
93,D,Agriculture,CA,29
93,D,Agriculture,CO,3
93,D,Agriculture,CT,3
93,D,Agriculture,DC,2
93,D,Agriculture,DE,1
93,D,Agriculture,FL,16
93,D,Agriculture,GA,37
93,D,Agriculture,HI,8
93,D,Agriculture,IA,13
93,D,Agriculture,IL,6
93,D,Agriculture,IN,5
93,D,Agriculture,KS,7
93,D,Agriculture,KY,6
93,D,Agriculture,LA,4
93,D,Agriculture,MA,13
93,D,Agriculture,MD,5
93,D,Agriculture,ME,3
93,D,Agriculture,MI,20
93,D,Agriculture,MN,13
93,D,Agriculture,MO,10
93,D,Agriculture,MS,12
93,D,Agriculture,MT,7
93,D,Agriculture,NC,12
93,D,Agriculture,ND,2
93,D,Agriculture,NJ,27
93,D,Agriculture,NM,2
93,D,Agriculture,NY,47
93,D,Agriculture,OH,11
93,D,Agriculture,OR,1
93,D,Agriculture,PA,11
93,D,Agriculture,RI,4
93,D,Agriculture,SC,3
93,D,Agriculture,SD,11
93,D,Agriculture,TN,9
93,D,Agriculture,TX,24
93,D,Agriculture,UT,1
93,D,Agriculture,VA,4
93,D,Agriculture,WA,6
93,D,Agriculture,WI,13
93,D,Agriculture,WV,6
93,D,Agriculture,WY,1
93,D,Civil Rights,AL,3
93,D,Civil Rights,AR,2
93,D,Civil Rights,CA,62
93,D,Civil Rights,FL,16
93,D,Civil Rights,GA,2
93,D,Civil Rights,HI,6
93,D,Civil Rights,IA,1
93,D,Civil Rights,ID,2
93,D,Civil Rights,IL,4
93,D,Civil Rights,IN,3
93,D,Civil Rights,KY,1
93,D,Civil Rights,LA,7
93,D,Civil Rights,MA,22
93,D,Civil Rights,MD,4
93,D,Civil Rights,ME,10
93,D,Civil Rights,MI,7
93,D,Civil Rights,MN,3
93,D,Civil Rights,MO,4
93,D,Civil Rights,MS,1
93,D,Civil Rights,MT,1
93,D,Civil Rights,NC,11
93,D,Civil Rights,NJ,12
93,D,Civil Rights,NY,75
93,D,Civil Rights,OR,3
93,D,Civil Rights,PA,20
93,D,Civil Rights,RI,5
93,D,Civil Rights,SD,2
93,D,Civil Rights,TX,8
93,D,Civil Rights,WA,7
93,D,Civil Rights,WI,11
93,D,Civil Rights,WV,5
93,D,Defense,AK,4
93,D,Defense,AL,17
93,D,Defense,AR,8
93,D,Defense,AZ,2
93,D,Defense,CA,90
93,D,Defense,CO,2
93,D,Defense,CT,12
93,D,Defense,DC,1
93,D,Defense,FL,76
93,D,Defense,GA,24
93,D,Defense,GU,2
93,D,Defense,HI,40
93,D,Defense,IA,9
93,D,Defense,ID,2
93,D,Defense,IL,23
93,D,Defense,IN,21
93,D,Defense,KS,3
93,D,Defense,KY,12
93,D,Defense,LA,42
93,D,Defense,MA,41
93,D,Defense,MD,14
93,D,Defense,ME,2
93,D,Defense,MI,10
93,D,Defense,MN,29
93,D,Defense,MO,11
93,D,Defense,MS,27
93,D,Defense,MT,5
93,D,Defense,NC,5
93,D,Defense,NH,1
93,D,Defense,NJ,58
93,D,Defense,NM,2
93,D,Defense,NV,2
93,D,Defense,NY,112
93,D,Defense,OH,15
93,D,Defense,OK,2
93,D,Defense,OR,3
93,D,Defense,PA,33
93,D,Defense,RI,24
93,D,Defense,SC,44
93,D,Defense,SD,11
93,D,Defense,TN,5
93,D,Defense,TX,68
93,D,Defense,UT,10
93,D,Defense,VA,7
93,D,Defense,WA,15
93,D,Defense,WI,17
93,D,Defense,WV,8
93,D,Defense,WY,4
93,D,Domestic Commerce,AK,2
93,D,Domestic Commerce,AL,24
93,D,Domestic Commerce,AR,20
93,D,Domestic Commerce,AZ,3
93,D,Domestic Commerce,CA,106
93,D,Domestic Commerce,CO,1
93,D,Domestic Commerce,CT,16
93,D,Domestic Commerce,DC,2
93,D,Domestic Commerce,DE,2
93,D,Domestic Commerce,FL,36
93,D,Domestic Commerce,GA,29
93,D,Domestic Commerce,HI,14
93,D,Domestic Commerce,IA,7
93,D,Domestic Commerce,IL,25
93,D,Domestic Commerce,IN,13
93,D,Domestic Commerce,KS,6
93,D,Domestic Commerce,KY,6
93,D,Domestic Commerce,LA,15
93,D,Domestic Commerce,MA,22
93,D,Domestic Commerce,MD,9
93,D,Domestic Commerce,ME,14
93,D,Domestic Commerce,MI,9
93,D,Domestic Commerce,MN,24
93,D,Domestic Commerce,MO,12
93,D,Domestic Commerce,MS,6
93,D,Domestic Commerce,MT,7
93,D,Domestic Commerce,NC,6
93,D,Domestic Commerce,ND,3
93,D,Domestic Commerce,NH,5
93,D,Domestic Commerce,NJ,78
93,D,Domestic Commerce,NM,1
93,D,Domestic Commerce,NV,4
93,D,Domestic Commerce,NY,88
93,D,Domestic Commerce,OH,17
93,D,Domestic Commerce,OK,5
93,D,Domestic Commerce,OR,3
93,D,Domestic Commerce,PA,69
93,D,Domestic Commerce,RI,22
93,D,Domestic Commerce,SC,9
93,D,Domestic Commerce,SD,6
93,D,Domestic Commerce,TN,10
93,D,Domestic Commerce,TX,44
93,D,Domestic Commerce,UT,7
93,D,Domestic Commerce,VA,3
93,D,Domestic Commerce,WA,21
93,D,Domestic Commerce,WI,36
93,D,Domestic Commerce,WV,19
93,D,Domestic Commerce,WY,2
93,D,Education,AK,1
93,D,Education,AL,4
93,D,Education,AR,3
93,D,Education,CA,46
93,D,Education,CO,1
93,D,Education,CT,4
93,D,Education,FL,18
93,D,Education,GA,10
93,D,Education,HI,19
93,D,Education,IA,2
93,D,Education,ID,1
93,D,Education,IL,10
93,D,Education,IN,18
93,D,Education,KS,2
93,D,Education,KY,14
93,D,Education,LA,13
93,D,Education,MA,18
93,D,Education,MD,5
93,D,Education,ME,2
93,D,Education,MI,31
93,D,Education,MN,12
93,D,Education,MO,19
93,D,Education,MS,1
93,D,Education,MT,2
93,D,Education,NC,12
93,D,Education,NJ,34
93,D,Education,NM,3
93,D,Education,NY,88
93,D,Education,OH,9
93,D,Education,OK,1
93,D,Education,OR,2
93,D,Education,PA,21
93,D,Education,RI,5
93,D,Education,SC,6
93,D,Education,SD,6
93,D,Education,TN,1
93,D,Education,TX,22
93,D,Education,UT,1
93,D,Education,VA,2
93,D,Education,WA,10
93,D,Education,WI,17
93,D,Education,WV,1
93,D,Energy,AK,5
93,D,Energy,AL,7
93,D,Energy,AR,3
93,D,Energy,AZ,12
93,D,Energy,CA,67
93,D,Energy,CO,6
93,D,Energy,CT,14
93,D,Energy,DE,3
93,D,Energy,FL,45
93,D,Energy,GA,12
93,D,Energy,HI,8
93,D,Energy,IA,2
93,D,Energy,IL,33
93,D,Energy,IN,11
93,D,Energy,KS,4
93,D,Energy,KY,15
93,D,Energy,LA,5
93,D,Energy,MA,48
93,D,Energy,MD,3
93,D,Energy,ME,6
93,D,Energy,MI,14
93,D,Energy,MN,30
93,D,Energy,MO,37
93,D,Energy,MS,4
93,D,Energy,MT,7
93,D,Energy,NC,4
93,D,Energy,NH,6
93,D,Energy,NJ,33
93,D,Energy,NM,6
93,D,Energy,NV,1
93,D,Energy,NY,62
93,D,Energy,OH,43
93,D,Energy,OK,4
93,D,Energy,OR,2
93,D,Energy,PA,31
93,D,Energy,RI,33
93,D,Energy,SC,4
93,D,Energy,SD,21
93,D,Energy,TN,9
93,D,Energy,TX,31
93,D,Energy,UT,14
93,D,Energy,VA,4
93,D,Energy,WA,82
93,D,Energy,WI,34
93,D,Energy,WV,34
93,D,Energy,WY,3
93,D,Environment,AK,1
93,D,Environment,AL,3
93,D,Environment,AR,6
93,D,Environment,AZ,1
93,D,Environment,CA,46
93,D,Environment,CO,2
93,D,Environment,DE,2
93,D,Environment,FL,44
93,D,Environment,GA,8
93,D,Environment,HI,1
93,D,Environment,IA,6
93,D,Environment,IL,16
93,D,Environment,IN,5
93,D,Environment,KS,1
93,D,Environment,KY,5
93,D,Environment,LA,6
93,D,Environment,MA,47
93,D,Environment,MD,1
93,D,Environment,ME,11
93,D,Environment,MI,59
93,D,Environment,MN,13
93,D,Environment,MO,13
93,D,Environment,MS,4
93,D,Environment,MT,3
93,D,Environment,NC,4
93,D,Environment,NH,1
93,D,Environment,NJ,30
93,D,Environment,NM,1
93,D,Environment,NY,24
93,D,Environment,OH,8
93,D,Environment,OK,2
93,D,Environment,PA,6
93,D,Environment,RI,11
93,D,Environment,SC,4
93,D,Environment,SD,4
93,D,Environment,TN,5
93,D,Environment,TX,18
93,D,Environment,UT,4
93,D,Environment,VA,10
93,D,Environment,WA,20
93,D,Environment,WI,18
93,D,Environment,WV,15
93,D,Environment,WY,1
93,D,Foreign Trade,AL,5
93,D,Foreign Trade,AR,21
93,D,Foreign Trade,CA,19
93,D,Foreign Trade,CT,4
93,D,Foreign Trade,FL,19
93,D,Foreign Trade,GA,8
93,D,Foreign Trade,HI,18
93,D,Foreign Trade,IA,11
93,D,Foreign Trade,ID,1
93,D,Foreign Trade,IL,12
93,D,Foreign Trade,IN,13
93,D,Foreign Trade,KY,2
93,D,Foreign Trade,LA,9
93,D,Foreign Trade,MA,17
93,D,Foreign Trade,MD,1
93,D,Foreign Trade,MI,9
93,D,Foreign Trade,MN,23
93,D,Foreign Trade,MO,4
93,D,Foreign Trade,MS,2
93,D,Foreign Trade,NC,2
93,D,Foreign Trade,NJ,21
93,D,Foreign Trade,NM,1
93,D,Foreign Trade,NY,14
93,D,Foreign Trade,OH,18
93,D,Foreign Trade,OR,8
93,D,Foreign Trade,PA,23
93,D,Foreign Trade,RI,7
93,D,Foreign Trade,SC,2
93,D,Foreign Trade,SD,1
93,D,Foreign Trade,TN,9
93,D,Foreign Trade,TX,6
93,D,Foreign Trade,VA,1
93,D,Foreign Trade,WA,4
93,D,Foreign Trade,WI,11
93,D,Foreign Trade,WV,7
93,D,Foreign Trade,WY,1
93,D,Government Operations,AK,9
93,D,Government Operations,AL,19
93,D,Government Operations,AR,17
93,D,Government Operations,AZ,17
93,D,Government Operations,CA,185
93,D,Government Operations,CO,10
93,D,Government Operations,CT,20
93,D,Government Operations,DC,24
93,D,Government Operations,DE,4
93,D,Government Operations,FL,88
93,D,Government Operations,GA,26
93,D,Government Operations,HI,47
93,D,Government Operations,IA,5
93,D,Government Operations,ID,4
93,D,Government Operations,IL,45
93,D,Government Operations,IN,14
93,D,Government Operations,KS,4
93,D,Government Operations,KY,15
93,D,Government Operations,LA,28
93,D,Government Operations,MA,68
93,D,Government Operations,MD,3
93,D,Government Operations,ME,20
93,D,Government Operations,MI,91
93,D,Government Operations,MN,41
93,D,Government Operations,MO,72
93,D,Government Operations,MS,12
93,D,Government Operations,MT,25
93,D,Government Operations,NC,43
93,D,Government Operations,ND,4
93,D,Government Operations,NH,2
93,D,Government Operations,NJ,86
93,D,Government Operations,NM,5
93,D,Government Operations,NV,12
93,D,Government Operations,NY,170
93,D,Government Operations,OH,47
93,D,Government Operations,OK,8
93,D,Government Operations,OR,11
93,D,Government Operations,PA,70
93,D,Government Operations,RI,36
93,D,Government Operations,SC,9
93,D,Government Operations,SD,8
93,D,Government Operations,TN,10
93,D,Government Operations,TX,86
93,D,Government Operations,UT,29
93,D,Government Operations,VA,4
93,D,Government Operations,VI,1
93,D,Government Operations,WA,17
93,D,Government Operations,WI,40
93,D,Government Operations,WV,18
93,D,Government Operations,WY,12
93,D,Health,AK,2
93,D,Health,AL,8
93,D,Health,AR,4
93,D,Health,AZ,1
93,D,Health,CA,111
93,D,Health,CT,10
93,D,Health,FL,105
93,D,Health,GA,17
93,D,Health,GU,2
93,D,Health,HI,16
93,D,Health,IA,5
93,D,Health,ID,5
93,D,Health,IL,34
93,D,Health,IN,15
93,D,Health,KS,9
93,D,Health,KY,4
93,D,Health,LA,28
93,D,Health,MA,55
93,D,Health,MD,2
93,D,Health,ME,15
93,D,Health,MI,25
93,D,Health,MN,22
93,D,Health,MO,13
93,D,Health,MS,6
93,D,Health,MT,1
93,D,Health,NC,4
93,D,Health,ND,1
93,D,Health,NH,1
93,D,Health,NJ,92
93,D,Health,NM,3
93,D,Health,NV,1
93,D,Health,NY,144
93,D,Health,OH,7
93,D,Health,OK,6
93,D,Health,OR,2
93,D,Health,PA,34
93,D,Health,RI,14
93,D,Health,SC,21
93,D,Health,SD,6
93,D,Health,TN,24
93,D,Health,TX,37
93,D,Health,UT,20
93,D,Health,VA,13
93,D,Health,WA,16
93,D,Health,WI,31
93,D,Health,WV,29
93,D,Health,WY,6
93,D,Housing,AL,12
93,D,Housing,AR,3
93,D,Housing,CA,15
93,D,Housing,CO,5
93,D,Housing,DC,2
93,D,Housing,DE,2
93,D,Housing,FL,13
93,D,Housing,GA,11
93,D,Housing,GU,1
93,D,Housing,HI,3
93,D,Housing,IA,3
93,D,Housing,ID,2
93,D,Housing,IL,11
93,D,Housing,IN,5
93,D,Housing,KS,1
93,D,Housing,KY,2
93,D,Housing,LA,2
93,D,Housing,MA,16
93,D,Housing,MD,3
93,D,Housing,ME,2
93,D,Housing,MI,4
93,D,Housing,MN,12
93,D,Housing,MO,7
93,D,Housing,MS,1
93,D,Housing,NC,4
93,D,Housing,NH,1
93,D,Housing,NJ,18
93,D,Housing,NY,59
93,D,Housing,OH,17
93,D,Housing,OK,2
93,D,Housing,OR,1
93,D,Housing,PA,18
93,D,Housing,RI,11
93,D,Housing,SC,4
93,D,Housing,SD,5
93,D,Housing,TX,18
93,D,Housing,UT,3
93,D,Housing,WI,11
93,D,Housing,WV,3
93,D,International Affairs,AK,2
93,D,International Affairs,AL,8
93,D,International Affairs,AR,27
93,D,International Affairs,CA,20
93,D,International Affairs,FL,11
93,D,International Affairs,GA,3
93,D,International Affairs,HI,5
93,D,International Affairs,IA,1
93,D,International Affairs,ID,2
93,D,International Affairs,IL,3
93,D,International Affairs,IN,2
93,D,International Affairs,LA,7
93,D,International Affairs,MA,21
93,D,International Affairs,ME,2
93,D,International Affairs,MI,8
93,D,International Affairs,MN,17
93,D,International Affairs,MO,11
93,D,International Affairs,MS,1
93,D,International Affairs,MT,8
93,D,International Affairs,NJ,9
93,D,International Affairs,NV,1
93,D,International Affairs,NY,31
93,D,International Affairs,OH,18
93,D,International Affairs,PA,19
93,D,International Affairs,RI,4
93,D,International Affairs,SC,1
93,D,International Affairs,TX,10
93,D,International Affairs,VA,3
93,D,International Affairs,WA,6
93,D,International Affairs,WI,14
93,D,International Affairs,WV,2
93,D,International Affairs,WY,1
93,D,Labor,AK,2
93,D,Labor,AL,3
93,D,Labor,AR,5
93,D,Labor,CA,122
93,D,Labor,CO,1
93,D,Labor,CT,12
93,D,Labor,DE,1
93,D,Labor,FL,16
93,D,Labor,GA,5
93,D,Labor,HI,28
93,D,Labor,IA,3
93,D,Labor,ID,1
93,D,Labor,IL,15
93,D,Labor,IN,11
93,D,Labor,KY,8
93,D,Labor,LA,8
93,D,Labor,MA,40
93,D,Labor,MD,2
93,D,Labor,ME,4
93,D,Labor,MI,23
93,D,Labor,MN,16
93,D,Labor,MO,5
93,D,Labor,MS,3
93,D,Labor,MT,2
93,D,Labor,NC,8
93,D,Labor,NH,1
93,D,Labor,NJ,81
93,D,Labor,NM,2
93,D,Labor,NY,78
93,D,Labor,OH,8
93,D,Labor,OK,2
93,D,Labor,OR,14
93,D,Labor,PA,44
93,D,Labor,RI,6
93,D,Labor,SC,5
93,D,Labor,TN,1
93,D,Labor,TX,22
93,D,Labor,VA,1
93,D,Labor,WA,17
93,D,Labor,WI,11
93,D,Labor,WV,11
93,D,Labor,WY,2
93,D,Law and Crime,AK,1
93,D,Law and Crime,AL,4
93,D,Law and Crime,AR,11
93,D,Law and Crime,AZ,1
93,D,Law and Crime,CA,55
93,D,Law and Crime,CO,10
93,D,Law and Crime,CT,4
93,D,Law and Crime,FL,50
93,D,Law and Crime,GA,28
93,D,Law and Crime,HI,9
93,D,Law and Crime,ID,2
93,D,Law and Crime,IL,31
93,D,Law and Crime,IN,18
93,D,Law and Crime,KS,1
93,D,Law and Crime,KY,7
93,D,Law and Crime,LA,28
93,D,Law and Crime,MA,17
93,D,Law and Crime,MD,10
93,D,Law and Crime,MI,24
93,D,Law and Crime,MN,7
93,D,Law and Crime,MO,22
93,D,Law and Crime,MS,6
93,D,Law and Crime,MT,6
93,D,Law and Crime,NC,6
93,D,Law and Crime,ND,15
93,D,Law and Crime,NJ,105
93,D,Law and Crime,NM,1
93,D,Law and Crime,NV,2
93,D,Law and Crime,NY,128
93,D,Law and Crime,OH,19
93,D,Law and Crime,OK,2
93,D,Law and Crime,OR,2
93,D,Law and Crime,PA,40
93,D,Law and Crime,RI,6
93,D,Law and Crime,SC,7
93,D,Law and Crime,TN,8
93,D,Law and Crime,TX,31
93,D,Law and Crime,UT,7
93,D,Law and Crime,VA,3
93,D,Law and Crime,WA,15
93,D,Law and Crime,WI,19
93,D,Law and Crime,WV,10
93,D,Law and Crime,WY,2
93,D,Macroeconomics,AK,1
93,D,Macroeconomics,AL,10
93,D,Macroeconomics,AR,11
93,D,Macroeconomics,CA,42
93,D,Macroeconomics,CO,4
93,D,Macroeconomics,CT,5
93,D,Macroeconomics,DE,2
93,D,Macroeconomics,FL,14
93,D,Macroeconomics,GA,11
93,D,Macroeconomics,HI,5
93,D,Macroeconomics,IA,2
93,D,Macroeconomics,ID,2
93,D,Macroeconomics,IL,16
93,D,Macroeconomics,IN,12
93,D,Macroeconomics,KS,3
93,D,Macroeconomics,KY,2
93,D,Macroeconomics,LA,20
93,D,Macroeconomics,MA,37
93,D,Macroeconomics,MD,5
93,D,Macroeconomics,ME,8
93,D,Macroeconomics,MI,10
93,D,Macroeconomics,MN,11
93,D,Macroeconomics,MO,12
93,D,Macroeconomics,MS,1
93,D,Macroeconomics,MT,4
93,D,Macroeconomics,NC,2
93,D,Macroeconomics,NH,2
93,D,Macroeconomics,NJ,26
93,D,Macroeconomics,NV,1
93,D,Macroeconomics,NY,71
93,D,Macroeconomics,OH,15
93,D,Macroeconomics,OK,3
93,D,Macroeconomics,OR,2
93,D,Macroeconomics,PA,14
93,D,Macroeconomics,RI,4
93,D,Macroeconomics,SC,1
93,D,Macroeconomics,SD,4
93,D,Macroeconomics,TN,7
93,D,Macroeconomics,TX,40
93,D,Macroeconomics,UT,1
93,D,Macroeconomics,VA,1
93,D,Macroeconomics,WA,6
93,D,Macroeconomics,WI,19
93,D,Macroeconomics,WV,1
93,D,Macroeconomics,WY,2
93,D,Other,AK,21
93,D,Other,AL,59
93,D,Other,AR,34
93,D,Other,AZ,3
93,D,Other,CA,342
93,D,Other,CO,13
93,D,Other,CT,35
93,D,Other,DC,8
93,D,Other,DE,4
93,D,Other,FL,241
93,D,Other,GA,75
93,D,Other,GU,2
93,D,Other,HI,149
93,D,Other,IA,36
93,D,Other,ID,20
93,D,Other,IL,140
93,D,Other,IN,119
93,D,Other,KS,13
93,D,Other,KY,24
93,D,Other,LA,95
93,D,Other,MA,224
93,D,Other,MD,45
93,D,Other,ME,16
93,D,Other,MI,75
93,D,Other,MN,157
93,D,Other,MO,126
93,D,Other,MS,53
93,D,Other,MT,85
93,D,Other,NC,59
93,D,Other,ND,7
93,D,Other,NH,13
93,D,Other,NJ,232
93,D,Other,NM,16
93,D,Other,NV,71
93,D,Other,NY,350
93,D,Other,OH,54
93,D,Other,OK,31
93,D,Other,OR,11
93,D,Other,PA,105
93,D,Other,RI,43
93,D,Other,SC,16
93,D,Other,SD,37
93,D,Other,TN,17
93,D,Other,TX,216
93,D,Other,UT,59
93,D,Other,VA,14
93,D,Other,VI,3
93,D,Other,WA,62
93,D,Other,WI,67
93,D,Other,WV,86
93,D,Other,WY,25
93,D,Public Lands,AK,6
93,D,Public Lands,AL,18
93,D,Public Lands,AR,18
93,D,Public Lands,AZ,20
93,D,Public Lands,CA,118
93,D,Public Lands,CO,8
93,D,Public Lands,CT,6
93,D,Public Lands,FL,67
93,D,Public Lands,GA,26
93,D,Public Lands,GU,14
93,D,Public Lands,HI,29
93,D,Public Lands,IA,6
93,D,Public Lands,ID,7
93,D,Public Lands,IL,25
93,D,Public Lands,IN,13
93,D,Public Lands,KS,7
93,D,Public Lands,KY,7
93,D,Public Lands,LA,26
93,D,Public Lands,MA,22
93,D,Public Lands,MD,4
93,D,Public Lands,ME,1
93,D,Public Lands,MI,15
93,D,Public Lands,MN,37
93,D,Public Lands,MO,26
93,D,Public Lands,MS,3
93,D,Public Lands,MT,30
93,D,Public Lands,NC,26
93,D,Public Lands,ND,16
93,D,Public Lands,NH,1
93,D,Public Lands,NJ,17
93,D,Public Lands,NM,16
93,D,Public Lands,NV,15
93,D,Public Lands,NY,21
93,D,Public Lands,OH,11
93,D,Public Lands,OK,21
93,D,Public Lands,OR,16
93,D,Public Lands,PA,13
93,D,Public Lands,RI,5
93,D,Public Lands,SC,7
93,D,Public Lands,SD,16
93,D,Public Lands,TN,1
93,D,Public Lands,TX,51
93,D,Public Lands,UT,36
93,D,Public Lands,VA,10
93,D,Public Lands,VI,12
93,D,Public Lands,WA,117
93,D,Public Lands,WI,13
93,D,Public Lands,WV,17
93,D,Public Lands,WY,16
93,D,Social Welfare,AK,4
93,D,Social Welfare,AL,2
93,D,Social Welfare,AR,7
93,D,Social Welfare,CA,72
93,D,Social Welfare,CT,12
93,D,Social Welfare,FL,45
93,D,Social Welfare,GA,16
93,D,Social Welfare,HI,19
93,D,Social Welfare,IA,7
93,D,Social Welfare,ID,8
93,D,Social Welfare,IL,16
93,D,Social Welfare,IN,33
93,D,Social Welfare,KS,1
93,D,Social Welfare,KY,17
93,D,Social Welfare,LA,12
93,D,Social Welfare,MA,62
93,D,Social Welfare,MD,5
93,D,Social Welfare,ME,4
93,D,Social Welfare,MI,24
93,D,Social Welfare,MN,31
93,D,Social Welfare,MO,13
93,D,Social Welfare,MT,12
93,D,Social Welfare,NC,5
93,D,Social Welfare,NJ,64
93,D,Social Welfare,NM,1
93,D,Social Welfare,NY,166
93,D,Social Welfare,OH,29
93,D,Social Welfare,OK,3
93,D,Social Welfare,OR,4
93,D,Social Welfare,PA,29
93,D,Social Welfare,RI,19
93,D,Social Welfare,SC,6
93,D,Social Welfare,SD,6
93,D,Social Welfare,TN,5
93,D,Social Welfare,TX,13
93,D,Social Welfare,UT,3
93,D,Social Welfare,VA,4
93,D,Social Welfare,WA,7
93,D,Social Welfare,WI,7
93,D,Social Welfare,WV,13
93,D,Technology,AK,2
93,D,Technology,AL,4
93,D,Technology,AR,3
93,D,Technology,AZ,1
93,D,Technology,CA,27
93,D,Technology,CO,3
93,D,Technology,CT,3
93,D,Technology,FL,14
93,D,Technology,GA,10
93,D,Technology,HI,1
93,D,Technology,IA,1
93,D,Technology,IL,5
93,D,Technology,IN,6
93,D,Technology,KY,4
93,D,Technology,LA,2
93,D,Technology,MA,13
93,D,Technology,ME,2
93,D,Technology,MI,6
93,D,Technology,MN,4
93,D,Technology,MO,5
93,D,Technology,MS,1
93,D,Technology,MT,2
93,D,Technology,NC,5
93,D,Technology,ND,1
93,D,Technology,NJ,11
93,D,Technology,NV,1
93,D,Technology,NY,11
93,D,Technology,OH,2
93,D,Technology,OK,1
93,D,Technology,PA,17
93,D,Technology,RI,4
93,D,Technology,SC,5
93,D,Technology,SD,1
93,D,Technology,TN,1
93,D,Technology,TX,27
93,D,Technology,UT,11
93,D,Technology,VA,5
93,D,Technology,VI,1
93,D,Technology,WA,13
93,D,Technology,WI,4
93,D,Technology,WV,12
93,D,Technology,WY,1
93,D,Transportation,AK,7
93,D,Transportation,AL,2
93,D,Transportation,AR,10
93,D,Transportation,CA,79
93,D,Transportation,CO,2
93,D,Transportation,CT,5
93,D,Transportation,DE,2
93,D,Transportation,FL,22
93,D,Transportation,GA,13
93,D,Transportation,HI,26
93,D,Transportation,IA,7
93,D,Transportation,ID,1
93,D,Transportation,IL,24
93,D,Transportation,IN,19
93,D,Transportation,KS,6
93,D,Transportation,KY,5
93,D,Transportation,LA,18
93,D,Transportation,MA,27
93,D,Transportation,ME,11
93,D,Transportation,MI,16
93,D,Transportation,MN,28
93,D,Transportation,MO,30
93,D,Transportation,MS,10
93,D,Transportation,MT,9
93,D,Transportation,NC,3
93,D,Transportation,ND,2
93,D,Transportation,NJ,47
93,D,Transportation,NM,3
93,D,Transportation,NV,7
93,D,Transportation,NY,80
93,D,Transportation,OH,13
93,D,Transportation,OK,3
93,D,Transportation,OR,1
93,D,Transportation,PA,35
93,D,Transportation,RI,15
93,D,Transportation,SC,4
93,D,Transportation,SD,6
93,D,Transportation,TX,30
93,D,Transportation,UT,11
93,D,Transportation,VA,7
93,D,Transportation,WA,65
93,D,Transportation,WI,9
93,D,Transportation,WV,35
93,D,Transportation,WY,5
93,I,Civil Rights,PR,1
93,I,Defense,PR,5
93,I,Defense,VA,2
93,I,Government Operations,VA,1
93,I,Macroeconomics,PR,1
93,I,Other,PR,1
93,I,Other,VA,3
93,I,Public Lands,PR,4
93,I,Public Lands,VA,1
93,I,Technology,VA,1
93,I,Transportation,VA,1
93,R,Agriculture,AL,3
93,R,Agriculture,AR,1
93,R,Agriculture,AZ,2
93,R,Agriculture,CA,14
93,R,Agriculture,CO,1
93,R,Agriculture,CT,3
93,R,Agriculture,FL,9
93,R,Agriculture,IA,14
93,R,Agriculture,ID,13
93,R,Agriculture,IL,15
93,R,Agriculture,IN,7
93,R,Agriculture,KS,14
93,R,Agriculture,KY,6
93,R,Agriculture,MA,1
93,R,Agriculture,MD,7
93,R,Agriculture,MI,14
93,R,Agriculture,MN,16
93,R,Agriculture,MO,1
93,R,Agriculture,NC,4
93,R,Agriculture,ND,11
93,R,Agriculture,NE,22
93,R,Agriculture,NH,1
93,R,Agriculture,NJ,10
93,R,Agriculture,NM,1
93,R,Agriculture,NY,19
93,R,Agriculture,OH,4
93,R,Agriculture,OK,15
93,R,Agriculture,OR,4
93,R,Agriculture,PA,12
93,R,Agriculture,SC,15
93,R,Agriculture,SD,2
93,R,Agriculture,TN,8
93,R,Agriculture,TX,10
93,R,Agriculture,VA,4
93,R,Agriculture,WI,13
93,R,Agriculture,WY,2
93,R,Civil Rights,AL,2
93,R,Civil Rights,AZ,3
93,R,Civil Rights,CA,27
93,R,Civil Rights,CO,5
93,R,Civil Rights,CT,3
93,R,Civil Rights,DE,7
93,R,Civil Rights,FL,8
93,R,Civil Rights,HI,1
93,R,Civil Rights,IA,2
93,R,Civil Rights,ID,3
93,R,Civil Rights,IL,18
93,R,Civil Rights,IN,4
93,R,Civil Rights,KY,5
93,R,Civil Rights,MA,20
93,R,Civil Rights,MD,6
93,R,Civil Rights,ME,1
93,R,Civil Rights,MI,12
93,R,Civil Rights,MN,6
93,R,Civil Rights,MS,1
93,R,Civil Rights,NC,2
93,R,Civil Rights,NE,2
93,R,Civil Rights,NH,1
93,R,Civil Rights,NJ,5
93,R,Civil Rights,NM,2
93,R,Civil Rights,NY,33
93,R,Civil Rights,OH,20
93,R,Civil Rights,OK,1
93,R,Civil Rights,OR,2
93,R,Civil Rights,PA,8
93,R,Civil Rights,SC,2
93,R,Civil Rights,TN,7
93,R,Civil Rights,TX,50
93,R,Civil Rights,WI,5
93,R,Defense,AK,3
93,R,Defense,AL,4
93,R,Defense,AR,9
93,R,Defense,AZ,11
93,R,Defense,CA,85
93,R,Defense,CO,12
93,R,Defense,CT,7
93,R,Defense,DE,1
93,R,Defense,FL,40
93,R,Defense,GA,1
93,R,Defense,HI,3
93,R,Defense,IA,7
93,R,Defense,ID,6
93,R,Defense,IL,28
93,R,Defense,IN,14
93,R,Defense,KS,14
93,R,Defense,KY,2
93,R,Defense,MA,18
93,R,Defense,MD,14
93,R,Defense,MI,13
93,R,Defense,MN,9
93,R,Defense,MS,2
93,R,Defense,MT,1
93,R,Defense,NC,8
93,R,Defense,ND,1
93,R,Defense,NE,2
93,R,Defense,NH,3
